RID,POSTED_BY,BHK_NO,SQUARE_FT,BATH,BALCONY,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,Label,results
A338WJQLX5J1MH,Dealer,3 BHK,1286.046512,3.0,2,"Khandagiri,Bhubaneswar",20.257482999999997,85.780142,55.3,1,1
AGO08CYTWMRP,Dealer,3 BHK,1200.14771,2.0,2,"Whitefield,Bangalore",12.9958935,77.761394,65.0,0,0
AEXV0U23G2GTY,Dealer,3 BHK,1706.7759,3.0,2,"Vaishali,Ghaziabad",28.6423,77.3445,100.0,1,1
A2XPGNJ8YUPHM0,Owner,2 BHK,820.0754469,2.0,2,"Koyambedu,Chennai",13.069866000000001,80.19842299999999,50.0,0,0
A1STLRFIQ8KG5,Dealer,3 BHK,1130.085384,2.0,2,"Bellandur,Bangalore",12.9255,77.6765,45.0,0,0
A31LX0K4MEAYK7,Owner,2 BHK,1600.0,3.0,0,"Brookefield,Bangalore",12.9657,77.7188,80.0,1,1
A114ENJ8LDLMR2,Dealer,2 BHK,1025.145068,2.0,1,"Hadapsar,Pune",18.49667,73.94167,53.0,0,0
A16NN54ESNY77G,Dealer,2 BHK,1199.616123,2.0,1,"Karamsad,Anand",22.55,72.9,25.0,0,0
A2LDWYH3UYKAE9,Owner,2 BHK,1718.560453,2.0,1,"Keshava Nagar,Bangalore",12.972014999999999,77.56302099999999,170.0,1,1
A3B2Q0BDRNII3S,Owner,3 BHK,500.0,2.0,1,"Sector-3 Vasundhara,Ghaziabad",28.659979999999997,77.37027900000001,35.0,1,1
A2GFDGHAODEBX8,Owner,2 BHK,1264.222503,2.0,2,"Sector-62 Noida,Noida",28.6221,77.3674,70.0,0,0
A1RD9TDF3FLB60,Dealer,3 BHK,860.0770218,3.0,2,"Behala,Kolkata",22.498882000000002,88.31755600000001,33.5,1,1
A2E7P52B783HTI,Dealer,3 BHK,749.9353504,3.0,3,"Bhadwad,Lalitpur",24.690279999999998,78.41889,29.0,0,0
AH8GFZJP4AKCM,Dealer,2 BHK,3301.168106,2.0,1,"Gotri Road,Vadodara",22.312358,73.145436,65.0,1,1
AML351UD1T9IF,Owner,3 BHK,976.0178472000001,3.0,2,"Doddakannelli,Bangalore",12.905538,77.694263,70.0,1,1
A1L1EHTU11S50F,Dealer,3 BHK,1162.718204,3.0,1,"Sector-129 Noida,Noida",28.507372999999998,77.386719,37.3,1,1
A25C2M3QF9G7OQ,Owner,3 BHK,1000.0,3.0,2,"Mamra Bazaar,Durgapur",23.55,87.32,18.0,1,1
A2ZLCLWFRIRL2A,Owner,2 BHK,1210.084034,2.0,3,"Venugopal Reddy Layout,Bangalore",17.883963,77.510233,72.0,1,1
A1OJU4I8E96AF0,Dealer,4 BHK,4623.513871,2.0,2,"Citylight Area,Surat",21.17,72.83,210.0,0,0
A12WVAXWII6OPK,Dealer,3 BHK,3107.0745699999998,3.0,2,"Sector-121 Mohali,Mohali",30.696627000000003,76.693764,130.0,1,1
A3229QMVXFPNH,Owner,4 BHK,750.0,3.0,2,"Savedi,Ahmednagar",19.09806,74.7325,30.0,0,0
AV8HZ7FZLAPGQ,Dealer,2 BHK,1200.1010609999998,2.0,1,"7th Phase JP Nagar,Bangalore",35.0,136.0,95.0,0,0
A3M84VMTYCG5L3,Owner,2 BHK,1190.031153,2.0,1,"Sector-50 Noida,Noida",28.5679,77.3679,95.5,0,0
AFJPNDNQTTC91,Dealer,2 BHK,899.58159,2.0,1,"Sector 70 Faridabad,Faridabad",28.340575,77.348933,21.5,1,1
A3P64EVP39YPZ8,Dealer,3 BHK,535.0242741999999,3.0,1,"Jui Nagar,Maharashtra",20.040727,73.798018,54.0,0,0
A1Q4UTBBDW6SAM,Dealer,3 BHK,1775.0373690000001,3.0,2,"Malad (East),Mumbai",19.1758,72.8643,190.0,1,1
A1UDC6QRUN4BOK,Owner,2 BHK,2010.424423,1.0,1,"Garkheda,Aurangabad",19.861162,75.353252,27.0,0,0
A2IH8UUAUHMGLW,Dealer,2 BHK,475.01542259999997,2.0,2,"Majiwada,Mumbai",19.218498,72.992114,77.0,1,1
A18SVL5RCBIR4G,Dealer,3 BHK,650.0541712,3.0,3,"Keshav Nagar,Pune",27.16726,75.70950500000001,42.0,0,0
A358A1GEYJG7CD,Dealer,2 BHK,1163.467132,2.0,2,"Malad (East),Lalitpur",19.1758,72.8643,140.0,1,1
A1MH0BQU601U4H,Dealer,2 BHK,689.4252567000001,2.0,2,"Alandur,Chennai",13.003060000000001,80.20389,51.7,1,1
A1B3YG8RXGIN2T,Dealer,3 BHK,2640.105604,3.0,3,"Kodbisanhalli,Bangalore",12.96991,77.59796,220.0,0,0
A1EO8JTCUX2B0U,Dealer,3 BHK,850.8857581,3.0,1,"Hinjewadi Phase 2,Pune",18.5853,73.7413,61.0,1,1
AVQ7O2ZXPM7UW,Dealer,3 BHK,1650.084931,3.0,2,"Laxmisagar,Bhubaneswar",20.26444,85.82806,68.0,0,0
A16TUVM8A3DV9C,Dealer,4 BHK,1261.487051,2.0,2,"Kundli,Sonipat",28.874383,77.113251,30.2,0,0
A2L79K9PXZISP9,Dealer,3 BHK,2388.888889,2.0,1,"Sector-37D Gurgaon,Gurgaon",28.449773999999998,76.971789,86.0,1,1
A3JJV5N6JSG7PT,Dealer,2 BHK,1230.466347,2.0,1,"Hadapsar,Pune",18.49667,73.94167,100.0,1,1
A1IU7S4HCK1XK0,Dealer,5 BHK,1904.952877,3.0,1,"Frazer Town,Bangalore",12.997946,77.612863,190.0,0,0
A2SIPYGHXKDRPR,Dealer,2 BHK,1209.720021,2.0,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,22.9,1,1
A1O1C1RWAZCW4S,Owner,3 BHK,1750.0875039999999,3.0,2,"Gotri,Vadodara",22.312358,73.145436,50.0,0,0
A2DJFN6DQQ8WF9,Dealer,10 BHK,1948.4600879999998,12.0,2,"Wadala,Lalitpur",24.690279999999998,78.41889,310.0,1,1
A2V9INB3YNERSI,Owner,1 BHK,500.0,1.0,1,"Bhakti Nagar,Rajkot",22.285717,70.767706,23.0,0,0
A2L1NQB3UVLU64,Owner,2 BHK,1245.18233,2.0,1,"Gudiapokhari,Bhubaneswar",20.26444,85.82806,42.0,1,1
AG08SJ3U2ZV6J,Owner,2 BHK,1700.2947179999999,2.0,1,"Dhorra,Aligarh",27.88,78.08,75.0,0,0
A3GZJRI6F6ULKI,Dealer,5 BHK,892.7774306,2.0,3,"Chembur (East),Lalitpur",19.05871,72.89969,200.0,0,0
AZV26LP92E6WU,Owner,4 BHK,2020.5731079999998,2.0,2,"Ama Seoni,Raipur",21.265617000000002,81.693416,55.0,1,1
A1YDQ8I5KVNF8P,Owner,3 BHK,1035.046305,3.0,1,"NTI Layout,Bangalore",12.96991,77.59796,57.0,0,0
A3SLCKFO3R46XJ,Dealer,2 BHK,851.0638298,2.0,1,"Nayabad,Kolkata",22.483470999999998,88.417711,24.0,0,0
A3PPGYCSQXK1GI,Owner,2 BHK,1205.489614,2.0,2,"MES junction,Goa",15.40194,74.04333000000001,65.0,1,1
A3RLMRU7EE8595,Dealer,4 BHK,724.9879169,3.0,2,"RMV Extension,Bangalore",40.99482329999999,-85.7661219,60.0,1,1
A3OFZFLLURJNVZ,Owner,3 BHK,11310.34483,2.0,2,"Royal City,Jaipur",10.794455000000001,79.151794,16.4,0,0
A1PHFW8IB5MRMG,Owner,2 BHK,1400.2333720000001,2.0,1,"Kereguddadahalli,Bangalore",13.079235,77.517166,60.0,1,1
AA4U8RXXOLEEK,Dealer,2 BHK,1394.814572,2.0,2,"Sector-66 Mohali,Mohali",30.673383,76.733924,85.0,0,0
A3UQXHI88S7XAX,Owner,2 BHK,825.3664755,2.0,0,"Muthuvara,Thrissur",10.52,76.21,25.9,1,1
ATSAWVR11NPPS,Owner,3 BHK,1624.727561,2.0,2,"Sector-150 Noida,Noida",28.429614,77.481711,82.0,1,1
A1OEN6ELBDFLI,Dealer,2 BHK,1877.84522,2.0,2,"Jessore Road,Kolkata",22.54111,88.33778000000001,99.0,1,1
A21C1M8B8DG17S,Owner,3 BHK,1245.1361869999998,3.0,2,"Sainikpuri,Secunderabad",17.49382,78.54305500000001,48.0,1,1
A39A0YMM15P5ZI,Dealer,2 BHK,1257.010249,1.0,0,"Ghatkopar (East),Lalitpur",19.078305,72.90593100000001,520.0,1,1
A2T8NBMC87UAOV,Dealer,3 BHK,2254.791432,2.0,2,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,200.0,0,0
AFV1DRHE0S4NN,Owner,2 BHK,450.0,2.0,1,"Ghantaghar,Ghaziabad",28.661262,77.426478,18.0,1,1
A16I9RP5EDWM57,Owner,3 BHK,574.8987854,2.0,3,"Junction Plot,Rajkot",22.31162,70.800294,35.5,0,0
A2LJVBPN91XW7H,Dealer,1 BHK,680.0348736000001,2.0,1,"Pokharan Road,Mumbai",18.96667,72.83333,78.0,0,0
A2HTYS3T1F7F2Z,Dealer,2 BHK,1235.839341,2.0,2,"Maheshtala,Kolkata",22.486821,88.233267,48.0,0,0
A1A99RZRDB9DUN,Dealer,2 BHK,1016.3304509999999,2.0,1,"Doddakallasandra,Bangalore",12.880993,77.557654,52.9,1,1
AE3IVYC5L4PMC,Dealer,3 BHK,1400.124456,3.0,0,"Sector-28 Noida,Noida",28.5722,77.3331,90.0,0,0
A3UX0X2KM95YN3,Builder,1 BHK,1090.0,1.0,1,"Pratap Nagar,Nagpur",21.116978,79.05840699999999,65.4,1,1
A2PQT2JE8ZUR8W,Dealer,2 BHK,1392.88699,2.0,2,"Sector-27 Kharghar,Mumbai",19.061701,73.080488,150.0,0,0
ANIXLKPOLYWUY,Dealer,3 BHK,1070.25247,3.0,3,"Sector-137 Noida,Noida",28.506453999999998,77.40956800000001,39.0,1,1
A3AHZYRP1R90YQ,Dealer,2 BHK,1011.041639,2.0,2,"Thane West,Maharashtra",19.18,72.96333,76.0,0,0
AHQXHYFJ30HZE,Owner,1 BHK,1700.037779,1.0,1,"Rachenahalli,Bangalore",13.219742000000002,76.698537,90.0,1,1
A3BI6M7UY4T0ZS,Owner,2 BHK,495.04950499999995,2.0,1,"Pethapur,Gandhinagar",23.2631,72.6739,18.0,1,1
AFA00OWUPGY71,Dealer,5 BHK,1453.418633,3.0,0,"Perungalathur,Chennai",12.9182,80.0824,72.7,0,0
AJMKEM6LRUHN3,Dealer,3 BHK,2246.181491,2.0,1,"Whitefield,Bangalore",12.9958935,77.761394,150.0,1,1
A74SHV5ZD3RLT,Dealer,2 BHK,557.0409982000001,2.0,3,"Iyyappanthangal,Chennai",13.035866,80.135164,25.0,0,0
A1RLLTUBCFQV22,Dealer,3 BHK,1636.228103,2.0,2,"Budigere,Bangalore",13.141581,77.749756,87.8,0,0
A3NWHK8FRD594U,Owner,3 BHK,612.1313299999999,3.0,2,"Baddi,Solan",30.92,77.12,11.0,1,1
A2LVQ1GFITAW4A,Dealer,2 BHK,1643.429249,2.0,2,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,55.4,1,1
A134M8GHW35L42,Dealer,5 BHK,545.01413,3.0,2,"Kasar vadavali,Lalitpur",24.6902,78.416,54.0,0,0
A1D4BY1MP53AR8,Owner,3 BHK,1776.649746,3.0,2,"Kaikondrahalli,Bangalore",12.9143,77.6764,140.0,1,1
A34SXBB9E2FFTY,Dealer,2 BHK,972.7272727,2.0,2,"Thubarahalli,Bangalore",12.952357000000001,77.72250600000001,53.5,1,1
A1FZGVS6LOOZ17,Owner,2 BHK,539.9568035,2.0,1,"Bypass road,Junagadh",21.52,70.47,7.5,1,1
A3H6MS8FUAWEK3,Owner,4 BHK,550.0,3.0,3,"Deolai,Aurangabad",19.88879,75.34344,22.0,0,0
A14XRI4U6BRG8T,Dealer,2 BHK,1184.971098,2.0,2,"Sector-75 Noida,Noida",28.576117,77.382136,61.5,1,1
AWPT4FH0JR7S1,Dealer,3 BHK,6000.0,3.0,2,"Lower Parel,Lalitpur",18.996305,72.827789,2100.0,0,0
AM188RARFCUSA,Dealer,2 BHK,1195.090439,1.0,1,"Adalhatu,Ranchi",23.178998,85.566222,37.0,0,0
ACAXV4V8PBCE3,Dealer,2 BHK,2630.949534,2.0,2,"Aiginia,Bhubaneswar",20.26444,85.82806,110.0,1,1
A1143BSP9JCXXG,Dealer,2 BHK,745.0555405,2.0,1,"Sector-18 Ulwe,Mumbai",18.973907999999998,73.02510600000001,55.0,1,1
A3HFLGB1IK5UKZ,Dealer,2 BHK,312.1852971,2.0,1,"Sector 75 Faridabad,Faridabad",28.365512,77.34630600000001,12.4,0,0
A1S7U6E1L3GOV3,Owner,8 BHK,1478.123768,7.0,0,"Sarjapur Road,Bangalore",12.86,77.786,75.0,1,1
A2GW7PIU744BC7,Owner,3 BHK,679.9637352999999,3.0,2,"NH-24 Highway,Ghaziabad",28.66667,77.41667,30.0,0,0
AB6Z589TT2BRZ,Dealer,3 BHK,2398.0815350000003,3.0,2,"Sector-121 Mohali,Mohali",30.696627000000003,76.693764,100.0,1,1
A2M06O71QQGODU,Dealer,5 BHK,2045.268612,3.0,0,"Whitefield,Bangalore",12.9958935,77.761394,150.0,0,0
AZ47YDQDGT6OX,Dealer,3 BHK,2440.512508,2.0,1,"Sector-129 Noida,Noida",28.507372999999998,77.386719,80.0,1,1
A2NUGJFLVQPLA2,Dealer,3 BHK,1265.1265130000002,3.0,0,"Rajarhat,Kolkata",22.54111,88.33778000000001,57.5,0,0
AB5EJ0094R8N9,Owner,2 BHK,1204.093919,2.0,2,"KR Mohalla,Mysore",12.298369000000001,76.649789,60.0,0,0
APCN5D71687JD,Owner,2 BHK,790.0974454,2.0,2,"Lalpur,Ranchi",23.368714,85.34384,30.0,0,0
A3IKVQW0GB8T6X,Owner,2 BHK,2444.987775,2.0,2,"Hebbal,Bangalore",13.040339999999999,77.591347,270.0,0,0
A2GPJBBABHTUZG,Dealer,2 BHK,1308.258381,2.0,1,"Kasavanhalli,Bangalore",12.9077,77.6755,48.0,0,0
A3B46V0TEPUCYV,Owner,4 BHK,900.090009,2.0,2,"Housing Colony,Dhanbad",26.109598000000002,85.895199,20.0,1,1
ATXM8O8KGQVMB,Dealer,8 BHK,2393.031492,8.0,0,"Binny Pete,Bangalore",12.96991,77.59796,250.0,1,1
A142SE9V1ULJ11,Owner,2 BHK,900.0,1.0,1,"Sector 29 Faridabad,Faridabad",28.432682,77.322604,45.0,0,0
ABBJSCUFDBXRZ,Owner,3 BHK,801.7741384999999,3.0,3,"Godhni,Nagpur",21.638454,78.230325,23.5,0,0
A15ZUYU43PC1BD,Dealer,2 BHK,1324.955117,2.0,1,"Kalinganagar,Bhubaneswar",20.26444,85.82806,73.8,0,0
A33JCQTUIOF3Z8,Builder,2 BHK,6000.0,2.0,1,"Bawadia Kalan,Bhopal",23.176444,77.44891700000001,75.0,1,1
A32UXPP7DL8KAI,Dealer,2 BHK,1030.098181,2.0,2,"Wakad,Pune",18.5993,73.7625,64.0,1,1
A1OZBJZ5EWQV9D,Dealer,2 BHK,854.7868061,2.0,1,"Powai,Lalitpur",19.12,72.91,170.0,1,1
A1OFEXPP58JQMI,Dealer,3 BHK,1765.278792,3.0,2,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,72.5,1,1
ANGMV1S4BKSWQ,Dealer,2 BHK,1191.895113,2.0,2,"Bhandup (West),Lalitpur",19.147866,72.932609,180.0,1,1
A1HHKZVA876ICH,Dealer,3 BHK,2364.864865,2.0,0,"Sector-17 Panchkula,Panchkula",30.698289000000003,76.835708,140.0,0,0
AKU5RD6RZEWR1,Owner,4 BHK,1730.1038059999998,3.0,1,"Nirbhay Nagar,Agra",27.215343,77.980824,85.0,1,1
ALLSZRJL9YBCO,Builder,3 BHK,979.2909793,2.0,3,"Barasat,Kolkata",22.747639000000003,88.600902,27.9,0,0
A2RL1RS6PWUHWI,Owner,3 BHK,1180.0302570000001,3.0,2,"Manjunath Nagar,Hubli",15.346409,75.105163,39.0,0,0
A10M7SSDWPRF5M,Dealer,2 BHK,750.0,2.0,1,"sulabh awas, gomti nagar,Lucknow",26.851,81.0011,27.0,0,0
AKVADH46FDB5E,Dealer,1 BHK,1055.037806,1.0,1,"Majiwada,Mumbai",19.218498,72.992114,120.0,1,1
A50FYNAOYJCGX,Dealer,4 BHK,1155.0577529999998,3.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,33.0,0,0
ALTS3LT1YG9H9,Dealer,3 BHK,933.3046162999999,2.0,1,"Goregaon (West),Mumbai",19.161955,72.839616,130.0,1,1
AR8G8G183KH2F,Dealer,1 BHK,1207.289294,1.0,0,"Madhyamgram,Kolkata",22.7,88.45,26.5,0,0
A24MJ3KLA26QWQ,Owner,1 BHK,2219.531881,2.0,2,"Sector-107 Noida,Noida",28.546788,77.37849399999999,220.0,1,1
A8EQ1QXW2148I,Owner,3 BHK,1350.277998,3.0,2,"Shyam Park Extension,Ghaziabad",28.680365999999996,77.364076,51.0,0,0
A2E19EK7RLVK59,Owner,2 BHK,1494.209936,2.0,2,"Sahakara Nagar,Bangalore",13.064,77.58,80.0,1,1
A2ECPPZTEGLTD4,Owner,7 BHK,1150.0261369999998,9.0,3,"Dinnur,Bangalore",13.024939999999999,77.597649,66.0,1,1
A1S954L77IUU31,Dealer,1 BHK,1686.5681710000001,1.0,1,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,250.0,0,0
A1G5CFCESKPA2C,Owner,9 BHK,1438.010105,9.0,1,"Whitefield,Bangalore",12.9958935,77.761394,74.0,1,1
AKE11AZTM3T6O,Dealer,3 BHK,1496.296296,2.0,1,"Khapri,Lalitpur",24.690279999999998,78.41889,20.2,0,0
ACAXV4V8PBCE3,Dealer,2 BHK,1700.1020059999998,2.0,1,"Nerul,Maharashtra",19.0242,73.0172,200.0,0,0
AERY9SV4J1ZFO,Dealer,1 BHK,1400.2333720000001,1.0,1,"Whitefield,Bangalore",12.9958935,77.761394,60.0,1,1
A3B2F5F4BVD3TX,Dealer,3 BHK,948.7516426000001,2.0,3,"Sector-75 Noida,Noida",28.576117,77.382136,36.1,1,1
A2YCVGAH8NJGPZ,Dealer,8 BHK,1600.0,8.0,3,"Madhurawada,Visakhapatnam",17.815234,83.35818,64.0,0,0
A3PZ1KRK2H3SNS,Dealer,2 BHK,757.7807847999999,2.0,2,"Thane West,Mumbai",19.18,72.96333,140.0,1,1
A1ABYGT65DNLAA,Dealer,3 BHK,1409.978308,3.0,1,"Mango,Jamshedpur",22.835481,86.221099,78.0,0,0
A1AOOCWUOQVPVD,Dealer,3 BHK,1891.8317379999999,2.0,2,"Jodhpur Park,Kolkata",22.506447,88.363636,170.0,1,1
ARJTFM3XABY,Owner,3 BHK,2215.028114,3.0,2,"Gomti Nagar Extension,Lucknow",21.0,77.0,130.0,0,0
AXQFMPCPLAESY,Owner,3 BHK,1300.148588,2.0,2,"Ambabari,Jaipur",26.91667,75.86667,70.0,1,1
ACAXV4V8PBCE3,Owner,3 BHK,1139.2870269999999,3.0,2,"Ranjeet Nagar,Alwar",30.15553,76.86337900000001,31.0,0,0
A2974R9BTPZPOJ,Owner,3 BHK,1310.370648,2.0,1,"Gotri,Vadodara",22.312358,73.145436,35.0,0,0
A2QV7F55T6GD04,Owner,2 BHK,1362.5,2.0,1,"Lanjipalli,Berhampur",19.295223999999997,84.804415,43.6,1,1
A2803KK3ZW27FC,Owner,3 BHK,1925.236644,3.0,2,"Hoodi,Bangalore",12.989436999999999,77.71780600000001,120.0,0,0
A3E491V35LULHM,Owner,2 BHK,1605.334651,2.0,1,"Amruthahalli,Bangalore",13.063752000000001,77.605027,65.0,0,0
A18LB53J98Y35R,Dealer,2 BHK,2058.823529,2.0,2,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,140.0,1,1
A7XYLJ9XFDTT9,Dealer,2 BHK,1000.0,2.0,3,"Mansarovar,Jaipur",26.8626,75.7633,25.0,1,1
A2LOHDFKFZJNWO,Dealer,2 BHK,1960.719152,2.0,1,"Goregaon (East),Mumbai",19.1615,72.8731,590.0,0,0
A2OVI62NN5W0UE,Dealer,1 BHK,1749.908859,,2,"Yelahanka,Bangalore",13.11389,77.59833,96.0,1,1
A7Q4HDSQ7QFTU,Dealer,3 BHK,690.0517539,3.0,1,"Nayabad,Kolkata",22.483470999999998,88.417711,24.0,0,0
A3MCBV388X4A1Z,Dealer,3 BHK,667.4453529,2.0,3,"Tilak Nagar,Maharashtra",19.068492000000003,72.898896,160.0,1,1
A4WUFTCEG8FZ6,Owner,3 BHK,1650.235748,3.0,3,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,77.0,1,1
AQYD2PV8IHB7V,Dealer,2 BHK,3552.243979,2.0,1,"Phoolbagan,Kolkata",22.54111,88.33778000000001,410.0,1,1
A3HOPQCXG6QHHQ,Dealer,1 BHK,2100.134409,1.0,1,"Kalyani Nagar,Pune",18.5481,73.8995,250.0,1,1
A2063PGBVLB18Z,Owner,4 BHK,1470.255598,2.0,1,"Iblur Village,Bangalore",12.91668,77.59196,65.0,1,1
A3FKQQTSMHOCE0,Dealer,4 BHK,461.60618830000004,3.0,2,"Mehrun,Jalgaon",21.08448,75.983409,73.4,0,0
A2IFVFRZNMH5BJ,Dealer,2 BHK,1566.41604,2.0,1,"Pulikeshi Nagar,Bangalore",12.96991,77.59796,150.0,1,1
AB5HZ2U0D0JC,Dealer,2 BHK,1639.2028300000002,2.0,0,"Baner Pashan Link Road,Pune",18.542235,73.828136,190.0,0,0
A1FLQC4ORB5LI,Owner,3 BHK,650.1547988,3.0,0,"Atladra,Vadodara",22.271017999999998,73.154216,21.0,0,0
A32UZXOMAF1DFR,Owner,4 BHK,1200.4175369999998,2.0,2,"Kolar Road,Bhopal",23.163669,77.422617,23.0,0,0
A17771LTRWSKQ5,Owner,3 BHK,1680.1739469999998,3.0,2,"Bileshivale,Bangalore",13.054202,77.674002,85.0,1,1
AQNYCN5Y8K2J6,Owner,2 BHK,900.090009,2.0,3,"BSM Extension,Bangalore",12.96991,77.59796,30.0,0,0
ATXTYEQUG8O1R,Owner,2 BHK,515.8730159,2.0,2,"Subhanpura,Vadodara",22.318485,73.162544,11.7,1,1
A42HINFMHFB9C,Owner,2 BHK,1740.230976,2.0,1,"Kothanur,Bangalore",12.581437,77.322174,110.0,0,0
A31KRI9QZGJLY1,Dealer,2 BHK,1006.036217,2.0,1,"Vakola,Maharashtra",20.73333,77.0,210.0,1,1
AY5NWX45GCYUE,Owner,3 BHK,1330.059341,2.0,2,"Pandeshwar,Mangalore",12.859169999999999,74.83844,65.0,0,0
A399MNJ2H60ODE,Dealer,1 BHK,787.6923077,1.0,1,"Kala Nagar,Lalitpur",16.872279000000002,74.576673,320.0,1,1
A1ADV5RK3FLUX9,Owner,3 BHK,899.9357189,2.0,1,"Sector-70 Noida,Noida",28.596320000000002,77.38143000000001,42.0,1,1
A2HOKZLRUQULWA,Owner,2 BHK,655.0218341,2.0,0,"Khalapur,Raigad",18.816670000000002,73.26666999999999,33.0,0,0
A18XCLXKB737XG,Dealer,3 BHK,1788.9630079999997,2.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,59.0,1,1
A35GEU8LZB8LJP,Dealer,2 BHK,1157.0529179999999,1.0,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,68.0,0,0
A1YVYAWW40VZL8,Dealer,3 BHK,895.9276017999999,2.0,2,"Valia,Bharuch",21.5708,73.1602,19.8,0,0
A2KVAGB52EOKLS,Dealer,2 BHK,710.0209779,2.0,1,"Ulwe,Lalitpur",24.690279999999998,78.41889,44.0,1,1
A2J54387VFQ6OT,Owner,2 BHK,1250.0,2.0,0,"Sector-4 Vaishali,Ghaziabad",28.644695000000002,77.33895600000001,68.0,1,1
AMK5E1DOAYRGJ,Dealer,3 BHK,1392.111369,3.0,2,"Baga,Goa",15.55889,73.75333,120.0,0,0
A3N5C0GXTXWB9,Dealer,2 BHK,1972.7756949999998,2.0,1,"Sector 37 Faridabad,Faridabad",28.4837,77.3049,100.0,1,1
A1FA0A68R5CQKP,Dealer,4 BHK,900.0,3.0,2,"Sector 11 Kharghar,Lalitpur",19.037971,73.070481,90.0,0,0
A2W41LKCGT9FWI,Owner,3 BHK,885.9566447000001,3.0,2,"Perungalathur,Chennai",12.9182,80.0824,47.0,1,1
A1IF3F206YG7EE,Owner,3 BHK,1539.514198,2.0,2,"rajarejasehwari nagar,Bangalore",50.817397,4.42145,45.0,0,0
A1O58I2BTTI1E8,Dealer,2 BHK,1486.298189,2.0,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,32.0,1,1
A1YR6B67T3DCHU,Owner,2 BHK,1651.722511,2.0,1,"Electronic City,Bangalore",12.8458,77.6727,70.0,0,0
A11YQON7N0UC2R,Dealer,1 BHK,533.145275,1.0,1,"Avadi,Chennai",21.490368,73.338475,18.9,0,0
A5VP825JKO5JI,Owner,2 BHK,1044.0229689999999,2.0,2,"Rajiv Nagar,Patna",25.630335000000002,85.092065,60.0,1,1
A3H0B2IQ78XAUM,Owner,4 BHK,885.8267717,2.0,2,"Vrindavan Yojna,Lucknow",26.766594,80.949809,36.0,0,0
A1AJQUA9PEA90X,Dealer,2 BHK,1300.0069330000001,2.0,1,"Chandrakant Dhuru Wadi,Mumbai",18.96667,72.83333,750.0,0,0
A3LSTGAP7LOV1S,Dealer,7 BHK,2237.970906,7.0,2,"Salt Lake,Kolkata",22.54111,88.33778000000001,180.0,1,1
A3EOH8ILTPH71B,Dealer,2 BHK,1280.031508,2.0,1,"Andheri (East),Lalitpur",19.1145,72.8712,260.0,1,1
A2CJMCOGF4L2MB,Dealer,3 BHK,1600.11744,3.0,2,"Gandhi Path,Jaipur",25.879721,86.587391,54.5,0,0
A3NBSC587C151C,Owner,3 BHK,800.0,3.0,2,"Sector-73 Noida,Noida",28.588021,77.391359,32.0,1,1
A20MQ5P19FM6Y2,Owner,5 BHK,1130.369254,3.0,1,"Kakkanad,Ernakulam",10.017000000000001,76.344,30.0,0,0
A3411K5L6QNVH7,Dealer,3 BHK,1044.131978,3.0,2,"Rajaram Patil Nagar,Pune",18.691025,73.8081,75.0,1,1
A2UILEPRKGAVDG,Dealer,3 BHK,1300.0,3.0,2,"Garia,Kolkata",22.403867,88.47000600000001,52.0,1,1
A2E2BDF383GF6H,Dealer,2 BHK,1359.466222,2.0,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,65.2,1,1
A13V8Z7UJIRAG5,Owner,2 BHK,909.0909091,2.0,2,"Vavol,Gandhinagar",23.22533,72.619511,25.0,1,1
A9E9L159FFMHP,Dealer,3 BHK,1095.69378,2.0,1,"Kharar,Mohali",30.74,76.65,22.9,1,1
AP3CV0DST5ZYQ,Builder,2 BHK,1721.7602920000002,2.0,2,"Khadpabandh,Goa",15.399602,73.999248,84.9,0,0
AAQNPF3Q0LFGX,Dealer,2 BHK,697.0708194,2.0,1,"Kandigai,Chennai",13.234221,80.212829,18.8,1,1
A2JAEJFXQ2QL2M,Dealer,2 BHK,1322.0518240000001,2.0,1,"Vasna Road,Vadodara",22.312063000000002,72.674296,50.0,0,0
A3VO7YFMT8L3FC,Dealer,4 BHK,1301.034632,2.0,1,"Andheri (East),Maharashtra",19.1145,72.8712,210.0,0,0
A3MKKV6EK44G6I,Dealer,1 BHK,1863.064741,1.0,0,"Baner,Pune",18.558319,73.77588,120.0,0,0
A2TXB95F9AGFTH,Dealer,3 BHK,2478.521218,2.0,2,"Mullanpur,Chandigarh",30.73528,76.79111,95.2,1,1
A19TMLCRR1C76R,Owner,4 BHK,983.1767533,3.0,1,"Pudupakkam Village,Chennai",13.0604,80.2657,45.0,0,0
A23N5GILA6AX04,Owner,4 BHK,1300.390117,3.0,3,"Police Line,Kota",25.184821,75.87165,30.0,1,1
